product_code,recommend_product_codes_concated
771030,687#688#854484#854487#849454#849459#849456#854485#854488#855808
357917,4815#4504#171075#10677#6434#168973#189055#520339#812243
63619,1363#725#1017#1280#1888#1019#3713#1527#652#2997
158031,6562#159155#11851#6487#12817#10566#11123#10925#159037#164660
855780,8734#1233#530#1061#575#1716#570#1058#468858#1863
75550,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
513545,1664#3438#6110#2583#2678#7016#1364#1482#13677#13612
250566,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
753298,1042#222273#1754#1516#1551#2071#13774#42458#2070#344
851920,155406#184910#150530#11941#153995#158503#11940#225616#156632#150289
838774,226921#155532#428486#158557#168647#2130#9683#206601#151447#7262
857976,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
8574,1566#646#2235#1358#12163#1832#820#224596#1790#1500
59621,12034#2316#846#2332#3089#6572#3031#3039#6207#531
80084,4230#2464#1020#74#348977#6022#1341#5249#3005#12253
5218,3394#28#222#357#1990#1353#6456#1166#1007#3800
196376,4532#3504#1630#1370#1629#1679#1371#5869#39520#7187
1900,11692#52836#160028#4450#1555#675#157636#3003#11808#559
25222,1476#1309#685#11859#1725#604#24880#266#1021#284
4500,9640#204#2886#2794#682#9839#2518#9516#1074#11865
482055,3977#2472#155444#3325#3889#1496#160046#632175#156458#411
344,1042#222273#1754#1516#1551#2071#13774#42458#2070#42447
511363,511375#551409#511356#511378#511398#602559#602486#511379#602554#602474
860431,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
207799,1186#989#11620#485#1278#4114#3716#379#7436#425
36933,3086#1324#35816#335#12052#37072#4612#10597#3087#36864
212641,165232#75817#5349#75524#169482#75607#341280#364400#350122#165382
820073,1253#6202#651#2919#2669#9826#3102#5100#503#3018
1737,226921#155532#428486#158557#168647#2130#9683#206601#151447#7262
159381,1357#705#186005#9484#9712#156400#344101#227411#9677#164614
33234,94#3781#9#2513#3778#8#8011#3617#93#2625
9634,226921#155532#428486#158557#168647#2130#9683#206601#151447#7262
325571,1042#222273#1754#1516#1551#2071#13774#42458#2070#344
301483,1683#8744#326832#948#227420#2735#5906#4374#227414#11363
1447,2126#3387#1695#726#2543#521#67#1660#56625#994
436494,8634#12381#3955#3725#158485#5049#205868#158191#840335#310608
184217,60338#3107#7883#3925#168204#1860#169134#9825#2413#2708
270624,12056#12072#242376#3129#251551#272379#81758#327534#272846#552518
170744,6562#159155#11851#6487#12817#10566#11123#10925#159037#164660
50549,12428#1234#73440#4959#426#40#6904#1544#14320#10993
849327,574960#574959#574966#291455#839366#632333#631829#849332#849330#852041
61483,168681#60292#220498#220527#188051#61484#60295#60294#60282#61474
176319,192157#1538#5187#2667#7186#5088#11809#9510#26158#167766
156624,8109#2566#226506#157963#2144#9585#3419#6197#8321#8530
35742,468#1868#2527#76870#80049#80128#36007#2489#3837#35834
204423,1401#11056#1118#154584#15046#1281#2446#8103#2859#158831
271960,3189#77#2906#6615#2901#155902#2533#20301#20281#2914
859743,11369#7047#13734#442#12407#6813#154556#13659#3673#3671
843026,778301#849659#854139#849657
183421,6906#8045#7375#240095#8156#768321#183272#4531#375357#11598
7801,3394#28#222#357#1990#1353#6456#1166#1007#3800
863290,12025#3490#11889#12021#7966#220036#60218#2775#11874#7505
11887,3393#849#4440#2990#761#1592#164453#8392#63390#11883
2969,11692#52836#160028#4450#1555#675#157636#3003#11808#559
859974,3034#33476#2475#13742#981#1095#3072#5047#5095#2769
526610,12034#2316#846#2332#3089#6572#3031#3039#6207#531
67639,3314#550#2983#1072#67580#362761#67655#67582#69702#67733
1134,188133#2851#524#2505#6616#165206#173739#11235#2581#6535
864229,3414#11901#770824#373#5146#5815#11867#227912#275164#167838
19523,64#391#12256#11605#96#1102#641#2343#11604#706
154565,11369#7047#13734#442#12407#6813#154556#13659#3673#3671
11057,3709#8913#8722#9059#2699#8761#6613#154449#8746#10871
856842,8734#1233#530#1061#575#1716#570#1058#468858#1863
854477,2272#2279#157514#2274#153992#6304#198855#7322#153993#12083
858540,858539
810872,3609#939#31135#8209#3121#5614#450#2512#4758#3122
185820,3428#1477#3427#69#386#2559#2001#5841#3664#1673
69460,11991#69389#68643#154579#11982#11994#12042#69449#12000#226543
534059,60338#3107#7883#3925#168204#1860#169134#9825#2413#2708
270748,94#3781#9#2513#3778#8#8011#3617#93#2625
753200,447620#65312#281242#419312#364947#277445#79823#77885#445900#329879
329076,3041#13700#155918#72545#72654#13616#13728#156438#72561#13723
38706,1253#6202#651#2919#2669#9826#3102#5100#503#3018
5434,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
1770,1596#11817#636#28626#803#28623#2354#28632#165236#6098
226390,2282#3385#1503#226388#228116#947#2269#13656#3030#13647
678014,7689#3611#1391#728#1707#1389#4545#1070#1387#3662
428980,11692#52836#160028#4450#1555#675#157636#3003#11808#559
747751,2282#3385#1503#226388#228116#947#2269#13656#226390#3030
741638,3408#11101#2549#8381#2418#154505#14213#6902#9706#11925
202220,1740#523#534#854219#66188#1898#2524#1062#9413#300
779026,1740#523#534#66188#854219#1898#2524#1062#9413#300
34673,11927#165#293526#2542#164#2880#2369#1249#294345#9380
3168,2371#4306#3614#5879#4331#1122#3166#5884#32589#4325
175005,1591#2773#2345#1684#4424#3131#6546#7684#8657#2646
195932,495#5710#2804#857#581#11628#580#2043#3834#174
656176,1042#222273#1754#1516#1551#2071#13774#42458#2070#344
40647,3493#1552#1577#40964#9536#605#1049#45534#648#5480
5645,2282#3385#1503#226388#228116#947#2269#13656#226390#3030
50654,11692#52836#160028#4450#1555#675#157636#3003#11808#559
9389,1740#523#534#854219#66188#1898#2524#1062#9413#300
862405,2411#1141#3120#5489#11474#227287#4796#3094#49724#1749
861488,8540#156198#11458#344132#810635#829069#857782#857790#845563#845564
854101,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
854606,905#1241#7300#1078#158621#540811#855869#855208#844929#853647
192673,11963#3096#448#479#154492#1033#2484#2923#2748#213438
657005,368527#484383#512473#366571#858398
656989,4230#2464#1020#74#348977#6022#1341#5249#3005#12253
22212,513#3180#405#511#4425#1568#281#25998#2723#3680
168052,3394#28#222#357#1990#1353#6456#1166#1007#3800
807839,540757#294092#360988#360987#505500#266981#281039#266982#296470#264653
176218,219088#11985#680#1143#50508#154478#169288#227839#2970#168669
864244,11692#52836#160028#4450#1555#675#157636#3003#11808#559
73440,12428#1234#4959#426#40#6904#1544#14320#10993#12410
4341,2371#4306#3614#5879#4331#1122#3166#5884#32589#4325
858095,858088#858086#858152#857161#858014#858015#858091#858093#858092#858090
848149,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
601662,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
7737,11692#52836#160028#4450#1555#675#157636#3003#11808#559
858132,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
9506,1614#2021#4783#8043#1276#10984#51574#207939#8006#4072
559217,1683#8744#326832#948#227420#2735#5906#4374#227414#11363
668231,2282#3385#1503#226388#228116#947#2269#13656#226390#3030
799186,513#3180#405#511#4425#1568#281#25998#2723#3680
420848,645372#484399#240276#257046#361370#540590#257754#628210#257601#257629
5046,3609#939#31135#8209#3121#5614#450#2512#4758#3122
828132,2344#192102#738#3064#9785#154380#505591#160127#6527#190310
274779,1352#1366#156#13768#9360#3684#4789#1750#1943#7242
10685,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
841509,4377#2017#1548#213443#177123#167925#1525#183049#169178#167926
697578,9507#668807
571496,2203#151895#171525#5138#5153#158334#261024#31740#580498#9746
1241,905#7300#1078#158621#540811#855216#855219#844926#861151#849511
858406,34713#220786#34782#35165#5272#44591#33709#36975#44891#228428
197247,1614#2021#4783#8043#1276#10984#51574#207939#8006#4072
158020,180754#2309#1907#9849#199715#9704#216239#50585#442975#52661
861868,1492#1051#1885#2612#363#4131#50543#1777#9621#9363
208086,188133#2851#1134#524#2505#6616#165206#173739#11235#2581
60685,12025#3490#11889#12021#7966#220036#60218#2775#11874#7505
805527,855236#855234#855233#855235#855232#863060#863071#863041#863070#863063
154480,161030#11835#14986#154562#5775#323911#218726#425072#158229#11832
31304,31113#33005#330010#31412#771#151894#6268#3200#8085#2702
475792,1476#1309#685#11859#1725#604#24880#266#1021#284
818570,1664#3438#6110#2583#2678#7016#1364#1482#13677#13612
14326,11692#52836#160028#4450#1555#675#157636#3003#11808#559
31403,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
208661,1740#523#534#66188#854219#1898#2524#1062#9413#300
33975,3034#33476#2475#13742#981#1095#3072#5047#5095#2769
842013,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
191545,3655#3442#5147#3502#158282#659#1400#8623#1524#1498
22125,513#3180#405#511#4425#1568#281#25998#2723#3680
165485,4987#4778#3330#12358#1212#805531#532106#864636
330010,31113#33005#31412#771#151894#6268#31304#3200#8085#2702
602554,511375#551409#511356#511363#511378#511398#602559#602486#511379#602474
9796,468#1868#2527#76870#80049#80128#36007#2489#3837#35834
863531,219088#11985#680#1143#50508#154478#169288#227839#2970#168669
672253,4532#3504#1630#1370#1629#1679#1371#5869#39520#7187
46272,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
697557,1614#2021#4783#8043#1276#10984#51574#207939#8006#4072
796494,3393#849#4440#2990#761#1592#164453#8392#63390#11883
550297,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
11535,3159#7070#3676#592#4008#6050#3137#3842#177#2450
749874,699463#668207#698207#668195#331532#228587#668189#663530#466913#446495
170285,601#1966#157743#2351#1231#3859#407#14713#3259#893
10092,6906#8045#7375#240095#8156#768321#183272#4531#375357#11598
478911,1740#523#534#854219#66188#1898#2524#1062#9413#300
23641,1664#3438#6110#2583#2678#7016#1364#1482#13677#13612
227025,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
857613,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
862316,12025#3490#11889#12021#7966#220036#60218#2775#11874#7505
378502,336752#428721#668738#747916#864616
204519,226921#155532#428486#158557#168647#2130#9683#206601#151447#7262
38563,1591#2773#2345#1684#4424#3131#6546#7684#8657#2646
61706,961#3329#2650#3187#61727#61733#61760#61800#61977#160410
279105,11736#853386
854612,226942#574312#781538#858319#858322#863445#852298#862567
208059,2617#24075#3318#2478#24196#24123#3219#3210#24181#24133
855899,855885#844767#844768#844769#855887#855886
856814,8734#1233#530#1061#575#1716#570#1058#468858#1863
846403,540757#294092#360988#360987#505500#266981#281039#266982#296470#264653
219139,3394#28#222#357#1990#1353#6456#1166#1007#3800
763614,11927#165#293526#2542#164#2880#2369#1249#294345#9380
2083,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
38483,1591#2773#2345#1684#4424#3131#6546#7684#8657#2646
196224,3162#2424#1288#4471#475#4477#4454#5179#1292#2448
509881,763#2477#1652#155883#6518#2331#14286#907#2841#831344
8321,8109#156624#2566#226506#157963#2144#9585#3419#6197#8530
624717,3394#28#222#357#1990#1353#6456#1166#1007#3800
538560,192157#1538#5187#2667#7186#5088#11809#9510#26158#167766
31357,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
442551,1042#222273#1754#1516#1551#2071#13774#42458#2070#344
156441,94#3781#9#2513#3778#8#8011#3617#93#2625
6178,1186#989#11620#485#1278#4114#3716#379#7436#425
545738,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
1911,31694#3788#2430#2467#4656#125#2635#31708#158270#5549
274231,12034#2316#846#2332#3089#6572#3031#3039#6207#531
7878,763#2477#1652#155883#6518#2331#14286#907#2841#831344
518695,359#853#3409#12054#1622#516#826#4326#408#157749
813862,1401#11056#1118#154584#15046#1281#2446#8103#2859#158831
30698,31694#3788#2430#2467#4656#125#1911#2635#31708#158270
285181,6486#2660#2491#72209#10617#2553#72147#10630#2383#60367
854466,12285#846842#846854#846855#846851#846845#846850
11572,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
169202,763#2477#1652#155883#6518#2331#14286#907#2841#831344
4811,94#3781#9#2513#3778#8#8011#3617#93#2625
69919,495#5710#2804#857#581#11628#580#2043#3834#174
858065,3669#220793#769850#11316#10713#301340#2268#301337#220778#10868
47412,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
38223,1591#2773#2345#1684#4424#3131#6546#7684#8657#2646
278842,1553#2074#21661#4516#6961#2075#154398#2061#7151#414
551544,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
848135,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
858315,2516#27346#372#3433#216728#27344#27343#151471#2474#9523
209142,3475#154490#175787#154626#158104#154570#154560#165410#154489#226099
180046,3394#28#222#357#1990#1353#6456#1166#1007#3800
11336,6562#159155#11851#6487#12817#10566#11123#10925#159037#164660
849572,849567#853773#849568#854136#853767#849660#843028#849575#857888#857885
856213,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
863011,8734#1233#530#1061#575#1716#570#1058#468858#1863
402864,1462#1986#2318#854#599#851#852#3073#127#2431
220967,3393#849#4440#2990#761#1592#164453#8392#63390#11883
57329,4759#5546#2961#4223#5565#2896#57361#8442#57737#14944
160891,3394#28#222#357#1990#1353#6456#1166#1007#3800
24888,30412#30663#735#1151#4365#8309#455#246#3429#3917
384525,226921#155532#428486#158557#168647#2130#9683#206601#151447#7262
863466,4377#2017#1548#213443#177123#167925#1525#183049#169178#167926
9009,8899#9049#9048#8955#8918#9023#8980#8975#8902#8805
11492,1664#3438#6110#2583#2678#7016#1364#1482#13677#13612
858816,11991#69389#68643#154579#11982#11994#69460#12042#69449#12000
849622,905#1241#7300#1078#158621#540811#858380#855228#855227#855222
863341,594084
179932,3162#2424#1288#4471#475#4477#4454#5179#1292#2448
32436,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
257629,645372#484399#240276#257046#361370#540590#257754#628210#257601#257005
582953,1476#1309#685#11859#1725#604#24880#266#1021#284
8036,11692#52836#160028#4450#1555#675#157636#3003#11808#559
366994,540903#362124#228593#344065#344059#344063#236861#732924#750219
316144,1664#3438#6110#2583#2678#7016#1364#1482#13677#13612
863031,863028#863034#832725
368629,3234#508#11886#10636#2569#1604#2452#9436#26195#9405
2068,1614#2021#4783#8043#1276#10984#51574#207939#8006#4072
23811,1664#3438#6110#2583#2678#7016#1364#1482#13677#13612
2834,3394#28#222#357#1990#1353#6456#1166#1007#3800
24384,2617#24075#3318#2478#24196#24123#3219#3210#24181#24133
697563,80708#8014#168684#3762#12010#3423#61640#4721#61621#61583
208716,12025#3490#11889#12021#7966#220036#60218#2775#11874#7505
771866,6906#8045#7375#240095#8156#768321#183272#4531#375357#11598
222602,180754#2309#1907#9849#199715#9704#216239#50585#442975#52661
68711,68852#183764#68832#67883#5671#68786#68788#68662#183245
276827,12034#2316#846#2332#3089#6572#3031#3039#6207#531
8205,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
864640,339627#47100#6862#1560#2756#1682#8023#3450#1562#1139
227101,29295#6111#3183#29302#12004#29365#29313#29267#11781#29274
68926,5658#1094#3071#7654#1073#67406#67449#2853#14252#9614
5775,161030#11835#14986#154562#323911#218726#425072#158229#11832#154583
379686,274499#440014#402894#272923#407877#539016#483228#544187#356851#503578
541577,94#3781#9#2513#3778#8#8011#3617#93#2625
444918,60338#3107#7883#3925#168204#1860#169134#9825#2413#2708
464709,1492#1051#1885#2612#363#4131#50543#1777#9621#9363
227042,222253#227023#226970#226976#227067#226969#226971#226986#227028#226993
171606,119#7474#70477#71587#7317#7472#2792#71305#56#71208
858335,1504#603#353628#164331#165565#227126#226505#350700#229059#9095
458060,6561#159178#3390#3061#3079#2072#2346#3315#2479#8104
174492,12428#1234#73440#4959#426#40#6904#1544#14320#10993
853237,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
861477,749744#853790#860729#860965#852254#852056#852065#852911#853900#853938
677427,3655#3442#5147#3502#158282#659#1400#8623#1524#1498
272060,3034#33476#2475#13742#981#1095#3072#5047#5095#2769
652405,2371#4306#3614#5879#4331#1122#3166#5884#32589#4325
863076,540757#294092#360988#360987#505500#266981#281039#266982#296470#264653
861977,4377#2017#1548#213443#177123#167925#1525#183049#169178#167926
165649,170700#5184#3682#182035#345291#12236#12235#163319#173783#200048
849665,12033#7670#11096#30091#30103#30039#30133#12037#30074#30093
11911,3162#2424#1288#4471#475#4477#4454#5179#1292#2448
820496,219088#11985#680#1143#50508#154478#169288#227839#2970#168669
1729,1740#523#534#66188#854219#1898#2524#1062#9413#300
69749,495#5710#2804#857#581#11628#580#2043#3834#174
816942,763#2477#1652#155883#6518#2331#14286#907#2841#831344
360259,3393#849#4440#2990#761#1592#164453#8392#63390#11883
11852,3189#77#2906#6615#2901#155902#2533#20301#20281#2914
830409,763#2477#1652#155883#6518#2331#14286#907#2841#831344
170035,3394#28#222#357#1990#1353#6456#1166#1007#3800
211989,1401#11056#1118#154584#15046#1281#2446#8103#2859#158831
1596,11817#636#28626#803#28623#2354#1770#28632#165236#6098
10982,166#3060#2785#2379#13727#221382#158724#160386#180922#220051
59267,12034#2316#846#2332#3089#6572#3031#3039#6207#531
551710,511375#551409#511356#511363#511378#511398#602559#602486#511379#602554
75471,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
823333,1683#8744#326832#948#227420#2735#5906#4374#227414#11363
659388,31113#33005#330010#31412#771#151894#6268#31304#3200#8085
725393,11692#52836#160028#4450#1555#675#157636#3003#11808#559
168681,60292#220498#220527#61483#188051#61484#60295#60294#60282#61474
166210,3655#3442#5147#3502#158282#659#1400#8623#1524#1498
864558,3236#681#74535#2872#1821#80181#3870#75358#930#74480
257005,645372#484399#240276#257046#361370#540590#257754#628210#257601#257629
2534,3034#33476#2475#13742#981#1095#3072#5047#5095#2769
9436,3234#508#11886#10636#2569#1604#2452#26195#9405#9406
280536,1522#5345#647#9805#1827#4478#2348#17#11831#2310
75642,3084#2525#2476#10907#6740#12039#6240#6739#2979#11637
442975,180754#2309#1907#9849#199715#9704#216239#50585#52661#51253
15849,3393#849#4440#2990#761#1592#164453#8392#63390#11883
734627,1105#3229#3472#168600#169533#158851#156593#41694#226923#7498
815774,12101#5193#1915#1914#9412#322913#12112#27772#21263#158073
39520,4532#3504#1630#1370#1629#1679#1371#5869#7187#1703
853863,1614#2021#4783#8043#1276#10984#51574#207939#8006#4072
222052,3475#154490#175787#154626#158104#154570#154560#165410#154489#226099
